operadora,title_text,reclamacao_text,status_text,data_text,scrapy_datetime
bradesco-saude,Reembolsos,O Banco Bradesco Saude estádificultando o reembolso das despesas dos clientes. Antes era feito de forma simples atraves de cadastr,Resolvido,Há 17 dias,2023-05-06 16:55:19
bradesco-saude,Bradesco saúde cancela solicitação,"Bradesco saúde não autoriza as solicitações. Estou aguardando a autorização para realização de um procedimento a mais de 30 dias, ",Resolvido,Há 17 dias,2023-05-06 16:55:19
bradesco-saude,App confuso e com problemas,"Há um mês, solicitei meu primeiro reembolso com o bradesco saúde. Coloquei tudo que solicitaram e ocorreu bem. Depois ",Resolvido,Há 17 dias,2023-05-06 16:55:19
bradesco-saude,Extrato plano de saúde para IRPF,"Tinha o plano de saúde Bradesco Saúde pela empresa Médias(Rede Dor) até o final de 2022, esse ano preciso da declaração para coloc",Resolvido,Há 17 dias,2023-05-06 16:55:19
bradesco-saude,Não consigo solicitar reembolso.!,"Lamentável, empresa gasta milhões em marketing e não consegue ser eficiente no atendimento ao cliente.Os canais de atendimen",Resolvido,Há 17 dias,2023-05-06 16:55:19
bradesco-saude,Fornecimento de declaração de reembolso,Ja estamos a 4 dias tentando obter a informação / declaração ou extrato de reembolsos do plano bradesco saude do ano calendario de,Resolvido,Há 17 dias,2023-05-06 16:55:19
bradesco-saude,Reembolsos passando do prazo de análise,"Prezados, bom dia! Tenho o plano da Bradesco Saude empresarial e nunca tive problemas com reembolsos, até porquê minhas notas e re",Resolvido,Há 17 dias,2023-05-06 16:55:19
bradesco-saude,Descaso com cliente,"Olá, meu caso é o seguinte. Realizei uma cirurgia em setembro de 2022, e solicitei o reembolso do valor em dezembro de 2022, minha",Resolvido,Há 17 dias,2023-05-06 16:55:19
bradesco-saude,MAILS INDESEJADOS,A HISTÓRIA SE REPETE DIARIAMENTEFAVOR RECLAMAR COM O REMETENTEConvênio Saúde < informativo@,Resolvido,Há 17 dias,2023-05-06 16:55:19
bradesco-saude,pedir reembolso:missão impossível,"Desde que o Bradesco Saúde limitou o pedido de reembolso ao APP está impossível conseguir. Pedem a confirmação de dados, com selfi",Resolvido,Há 17 dias,2023-05-06 16:55:19
bradesco-saude,Descaso com clientes,"Olar venho reclamar da covenio bradesco saúde, pelo descaso e falta de consideração na demora de autorização de procedimentos soli",Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Não consigo mais solicitar reembolso pelo app do Bradesco Seguros,"Estou tentando solicitar um reembolso, mas o app fica solicitando selfie, mais foto frente e verso da minha CNH. Após enviar as in",Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Bradesco não tem rede para USG transvaginal com preparo intestinal,No ano passado desisti de fazer o exame por cansaço! Esse ano o médico pediu novamente e a história de repente! Nenhum laboratório,Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Demora e cancelamento na autorização de cirurgia,"Estou com um pedido para uma cirurgia de joanete, coberta pelo plano de acordo com a ANS, que foi aberto no dia 07/03/2023. Até ag",Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Erro ao fazer a validação de segurança no APP,Estou a mais de 30 dias tentando fazer a validação de segurança nos APPs Bradesco Saúde e Bradesco Seguros e sempre volta a mesma ,Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Operadora NÃO consegue resolver problema no APP para solicitar reembolso em 6 semanas,Não se consegue fazer solicitações de reembolso ao Bradesco on-line desde março.  O sistema responde sempre para tentar mais tarde,Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Cancelaram meu plano de saude SEM EU PEDIR,Meu plano de saude do bradesco simplesmente foi cancelado sem eu ter solicitado o cancelamento e a empresa não resolve meu problem,Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Problema na validação de dados e reembolso,"Estamos há dois meses fazendo e refazendo os processos de validação, desinstalamos e instalamos aplicativos e nada de conseguir a ",Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Reembolso plano saude,Eu fui hoje ao banco para receber o valor do reembolso da cirurgia que minha esposa fez e o valor disponivel no aplicativo era de ,Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Problema no cancelamento da apólice,"Com fechamento da minha empresa, iniciei o processo de cancelamento da apólice pessoa jurídica, mas ficam, um atendente encaminhan",Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Validação facial e documentos não funcionam - Não consigo solicitar reembolsos,Há 1 mês mais ou menos vocês tiraram a opção de Solicitar Reembolso do site e vincularam a uma validação facial e de documentos no,Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Bradesco Seguros/Saúde não está realizando reembolsos devidos por direito,Já tem 3 semanas que estou tentando realizar alguns reembolsos de procedimentos médicos e terapêuticos meus e da minha família sem,Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,LIBERAÇÃO DE QUIMIOTERAPIA,"Meu irmão esteve internado por 28 dias em estado grave por MIELOMA MULTIPLO, e necessitou cirurgia de urgência por fratura do femu",Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,PROCEDIMENTO BUROCRATICO PARA REEMBOLSO FOTOS E BLOQUEIO.,"No fone 40042700 não se consegue falar com ninguém. Para solicitar reembolso, No APP Bradesco Saude pede para tirar foto e não com",Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Reembolso não funciona!,"Minha reclamação é que faço terapia a mais de 3 anos com uma profissional, fui informada que poderia continuar com a mesma que o c",Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Reembolso de terapias e psicoterapias demorados,Bradesco Saúde está demorando muitas semanas para analisar e liberar reembolsos de terapias (nutricionistas) e psicoterapias (psic,Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Prazo para reembolso,"Dei entrada no pedido de reembolso (*******7.00 )com o Bradesco no dia 14/03/23. O prazo para análise e resposta é de 30 dias, por",Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Declaração de titular e de pagamento efetuados,"Necessito de uma declaração de vinculo, que informe expressamente que sou titular do meu plano de saúde, bem como da declaração de",Resolvido,Há 18 dias,2023-05-06 16:55:19
bradesco-saude,Não consigo solicitar reembolso,"Faz algum tempo que estou tentando solicitar reembolso de um procedimento, mas o site direciona para o App e o App não me deixa so",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Tratamento  TEA,"Venho aqui mas uma vez falar da minha indignação com a Bradesco,no mês de outubro de 2022 a pediatria do meu filho encaminhou ele ",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Calculo de Reembolso,"Meu marido (titular da conta)esta há quase 15 dias tentando fazer  ""apenas""  o calculo de reembolso ref algumas terapias",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Validação APP não funciona,É um absurdo o descaso do Bradesco no atendimento de seus clientes. Estou há semanas sem conseguir acessar o App para solicitar os,Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Negativa- relatório não atendido,Já entrei em contato inúmeras vezes solicitando o relatório de negativa de procedimento e não rceebo. Segundo Resolução Normativa ,Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Não consigo pedir reembolso,Estou desde do dia 27/03 tentando pedir reembolso pelo app do Bradesco Saúde e Bradesco Seguro e simplesmente não consigo. Quando ,Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Não consigo me cadastrar no app Bradesco Saúde,"Desde a semana passada estou tentando me cadastrar no app para fazer reembolso, e não consigo.Informam que não foi pos",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Impossibilidade de solicitação de reembolso,Há várias semanas a Bradesco Saúde está dificultando a solicitação de reembolsos. Está sendo requerida uma verificação de seguranç,Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Informe de rendimento ex usuario,Estou tentando pegar o informe de rendimento de 2022 do plano de saúde empresa no qual fazia parte e me desliguei e não consigo li,Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Empresa de quinta categoria - Risco de vida e sem atendimento adequado,"A reclamação anterior não foi resolvida. O ""atendente"" me perguntou com aquelas respostas prontas de scripts por qual me",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Não consigo concluir validação de segurança APP,Há 4 semanas estou tentando validar a segurança no APP do Bradesco Saude com reconhecimento facil e fotos da CNH frente e verso. R,Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Prejudicando os clientes via app,Há alguns meses a Bradesco Saúde resolveu tomar a decisão de prejudicar deliberadamente seus clientes ao impossibilitar que as sol,Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Extrema demora para reembolso,Minha esposa necessitou realizar uma cirurgia de emergência para retirada de um cálculo renal onde foi preciso fazer o pagamento d,Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,PROCEDIMENTO CIRURGICO EM ANALISE MAIS DE 21 DIAS UTEIS,"Meu nome é Paulo Henrique, estou com grave problema nasal e precisando passar por procedimento cirúrgico (SEPTOPLASTIA), tive o co",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Bradesco Saúde - Canais de atendimento não funcionam,"Na última segunda-feira (10/04) conforme protocolo 53073888, reclamei que, a pelo menos 15 dias, não conseguia enviar documentação",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,"BRADESCO NAO ATENDE TELEFONE, APP NAO FUNCIONA, NAO FAZEM REEMBOLSO","Meu marido fez uma cirurgia no mês 2. Foi feita a prévia, foram enviados todos documentos, todas autorizações. No dia 02/03 enviam",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Dificuldade para obter o Extrato para o IR,O sistema não gerou o documento pelo site. O atendimento do telefônico também não conseguiu encaminhar para mim. Favor enviar com ,Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,PRÁTICAS ABUSIVAS E NENHUM RESPEITO PELO CONSUMIDOR,"Estou há UM MÊS sem conseguir enviar nenhuma documentação para reembolso, tanto no aplicativo, quanto no site. Todos os reem",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Reembolso não pago sob justificativa de outro procedimento,"Minha esposa fez um exame de SANGUE chamado CTX. O laboratório não aceitava o Bradesco para o exame, então ela pagou e depois ligu",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Não consigo o extrato de imposto de renda da empresa,"Estou em contato com a bradesco saude desde o dia 16/03 para conseguir extrato de imposto de renda da minha empresa, como nós saím",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Pessimo atendimento e falta de consideração com os clientes,"Estou tentando fazer uma solicitação de reembolso para minha filha de 1 ano pelo aplicativo, mas estão pedindo reconhecimento faci",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,FALTA DE REDE REFERENCIADA,"Bom dia prezados;Preciso de uma rede referenciada para atendimento na especialidade de nefrologia,a qual não consta nenhuma ",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Serviços de reembolso eliminados do site e do app,Acabo de finalizar uma ligação com a Bradesco Saúde onde fui informado que os serviços de reembolso via app ou site estão desconti,Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Mudanças no aplicativo do Bradesco Saúde impedem pedido de reembolso,"Para solicitar reembolso online temos que utilizar o app da operadora no celular. Ao entrar temos que validar nossa identidade, po",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Validação do app,O app nunca finaliza a validação e solicita que eu entre em contato com a central. A central por sua vez demora demais a atender e,Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Reembolso não finaliza,"Prezados, bom diaComo não consigo contato via app e telefone, estou entrando em contato para falar sobre um reembolso que pa",Resolvido,Há 19 dias,2023-05-06 16:55:19
bradesco-saude,Reembolso Bradesco Saúde,Eu fui diagnosticada com HPV e devido ao plano demorar um mês para conseguir se quer ter a consulta e talvez ainda esperar mais um,Resolvido,Há 20 dias,2023-05-06 16:55:19
bradesco-saude,Reembolso de cintas negada,"Entrei com ação contra o Bradesco para cobertura de cirurgias plásticas, foi autorizado a cobertura dos meus procedimentos e també",Resolvido,Há 20 dias,2023-05-06 16:55:19
bradesco-saude,Não consigo pedir reembolso,"Sempre solicitei reembolso pelo site, através de login e senha. Depois, somente pelo app. Ao tentar solicitar no início de abril, ",Resolvido,Há 20 dias,2023-05-06 16:55:19
bradesco-saude,Extrat imposto de renda,"Preciso fazer minha declaração do imposto de renda,porém a empresa Bradesco saúde não disponibilizou eu já reclamei ,abri chamado ",Resolvido,Há 20 dias,2023-05-06 16:55:19
bradesco-saude,3 semanas tentando solicitar previa de reembolso,"Minha cirurgia foi agendada com 1 um mês de antecedencia  , porem faz 3 semanas que tento através do aplicativo ( a única forma de",Resolvido,Há 20 dias,2023-05-06 16:55:19
bradesco-saude,Validação de Cadastro no Aplicativo,Há mais de 15 dias tento validar as informações pelo aplicativo para solicitar reembolso e não autorizam!Ja liguei vár,Resolvido,Há 21 dias,2023-05-06 16:55:19
bradesco-saude,Autorização de cirurgia,"Prezados,O último protocolo que abri foi no dia 25/05 - Protocolo: *********0005119 ****5394 - número da solicitação -",Resolvido,Há 21 dias,2023-05-06 16:55:19
bradesco-saude,ATRASO ANÁLISE DE DOCUMENTAÇÃO NECESSÁRIA PARA REEMBOLSO,"Meu nome é Luis Philipe Rocha de Oliveira Pedrosa Conceição, portador da carteira de número *******7 026. Fiz a atualização cadast",Resolvido,Há 21 dias,2023-05-06 16:55:19
bradesco-saude,Site fora do ar e ninguém atende por telefone,Estou doente e o médico DO PRÓPRIO ATENDIMENTO TELEPRESENCIAL DO APP BRADESCO SAÚDE pediu que eu fizesse um exame hoje (sábado). E,Resolvido,Há 21 dias,2023-05-06 16:55:19
bradesco-saude,Demonstrativo para Imposto de Renda 2023,"Desde ontem tenho tentado entrar em contato com o Bradesco Saúde para obter o demonstrativo para Imposto de Rende 2023, sem sucess",Resolvido,Há 21 dias,2023-05-06 16:55:19
bradesco-saude,Não é possível fazer reembolso,Há mais de 1 semana estou tentando solicitar reembolso pelo APP e aparece uma mensagem de erro que não foi possível validar minhas,Resolvido,Há 21 dias,2023-05-06 16:55:19
bradesco-saude,Cancelamento,"Boa noite,já faz um mês que estou tentando cancelar meu convênio Bradesco,já mandei e-mail liguei em vários telefones ontem fiquei",Resolvido,Há 22 dias,2023-05-06 16:55:19
bradesco-saude,Cancelamento indevida de apólice,"Em janeiro recemos um e-mail da Bredesco, avisando que a apólice do meu marido seria cancelada por ter sido desconfigurado.P",Resolvido,Há 22 dias,2023-05-06 16:55:19
bradesco-saude,Demora para reembolsar o cliente,Estou com 2 reembolsos que ainda não recebi e já excedeu o prazo regulamentado para análise.1 é referente a 4 sessões de psicotera,Resolvido,Há 22 dias,2023-05-06 16:55:19
